timestamp_ns,src_ip,src_port,dst_ip,dst_port,proto,pkt_id,predicted_label,infer_latency_us,total_latency_us
617661170792657,10.229.120.222,8646,20.0.2.1,8646,17,1,VOIP,80978.998,85347.799
617661258221987,10.229.237.66,38442,20.0.0.219,38442,17,1,VOIP,80602.336,85749.572
617661346398253,10.230.97.65,3626,20.0.1.118,3626,17,1,VOIP,82016.838,86505.267
617661434227041,10.230.224.240,36313,20.0.0.210,36313,17,1,VOIP,81715.433,86155.974
617661521644057,10.231.85.3,1517,20.0.0.78,1517,17,1,VOIP,81312.012,85782.275
617661609423846,10.231.201.109,31319,20.0.0.162,31319,17,1,VOIP,81620.398,86144.882
617661696225498,10.232.64.225,61899,20.0.0.226,61899,17,1,VOIP,80684.446,85162.449
617661783758827,10.232.196.147,31102,20.0.0.217,31102,17,1,VOIP,81518.714,85895.237
617661871450006,10.233.53.243,60126,20.0.0.175,60126,17,1,VOIP,81633.324,86005.884
617661959193259,10.233.172.216,26052,20.0.2.57,26052,17,1,VOIP,80933.739,86065.087
617662047064713,10.234.33.0,55788,20.0.1.19,55788,17,1,VOIP,81742.563,86164.789
617662135141739,10.234.155.112,22621,20.0.1.156,22621,17,1,VOIP,81991.635,86400.749
617662222568996,10.235.21.17,53758,20.0.1.73,53758,17,1,VOIP,81322.272,85754.535
617662310033122,10.235.141.83,20033,20.0.1.76,20033,17,1,VOIP,81347.624,85790.498
617662397101382,10.236.11.41,52247,20.0.2.8,52247,17,1,VOIP,80981.017,85426.743
617670144120203,10.0.0.2,1025,20.0.0.2,1025,17,41,VOIP,0.0,38430.347
617670208294305,10.0.0.3,1026,20.0.0.3,1026,17,41,VOIP,0.0,26142.213
617670260555194,10.0.0.4,1027,20.0.0.4,1027,17,41,VOIP,0.0,22212.074
617670308294099,10.0.0.5,1028,20.0.0.5,1028,17,41,VOIP,0.0,22283.851
617670356565165,10.0.0.6,1029,20.0.0.6,1029,17,41,VOIP,0.0,22579.662
617670405055357,10.0.0.7,1030,20.0.0.7,1030,17,41,VOIP,0.0,23057.341
617670452094937,10.0.0.8,1031,20.0.0.8,1031,17,41,VOIP,0.0,22259.073
617670500431428,10.0.0.9,1032,20.0.0.9,1032,17,41,VOIP,0.0,18370.378
617670548625217,10.0.0.10,1033,20.0.0.10,1033,17,41,VOIP,0.0,22185.056
617670596095014,10.0.0.11,1034,20.0.0.11,1034,17,41,VOIP,0.0,22177.204
617670640085185,10.0.0.12,1035,20.0.0.12,1035,17,41,VOIP,0.0,18280.342
617670680146976,10.0.0.13,1036,20.0.0.13,1036,17,41,VOIP,0.0,18551.006
617670712093566,10.0.0.14,1037,20.0.0.14,1037,17,41,VOIP,0.0,14216.038
617670748505566,10.0.0.15,1038,20.0.0.15,1038,17,41,VOIP,0.0,14552.071
617670780360731,10.0.0.16,1039,20.0.0.16,1039,17,41,VOIP,0.0,14657.959
617670816470605,10.0.0.17,1040,20.0.0.17,1040,17,41,VOIP,0.0,14816.864
617670848163531,10.0.0.18,1041,20.0.0.18,1041,17,41,VOIP,0.0,14363.721
617670884449311,10.0.0.19,1042,20.0.0.19,1042,17,41,VOIP,0.0,18731.411
617670916435215,10.0.0.20,1043,20.0.0.20,1043,17,41,VOIP,0.0,14848.308
617670952590181,10.0.0.21,1044,20.0.0.21,1044,17,41,VOIP,0.0,18647.597
617670984116109,10.0.0.22,1045,20.0.0.22,1045,17,41,VOIP,0.0,14083.947
617671016556878,10.0.0.23,1046,20.0.0.23,1046,17,40,VOIP,0.0,14715.754
617671048098028,10.0.0.24,1047,20.0.0.24,1047,17,40,VOIP,0.0,14435.739
617671080435187,10.0.0.25,1048,20.0.0.25,1048,17,40,VOIP,0.0,10461.433
617671116543469,10.0.0.26,1049,20.0.0.26,1049,17,40,VOIP,0.0,18748.429
617671148174136,10.0.0.27,1050,20.0.0.27,1050,17,40,VOIP,0.0,14115.465
617671180364612,10.0.0.28,1051,20.0.0.28,1051,17,40,VOIP,0.0,14449.757
617671212312627,10.0.0.29,1052,20.0.0.29,1052,17,40,VOIP,0.0,14564.718
617671244500196,10.0.0.30,1053,20.0.0.30,1053,17,40,VOIP,0.0,14856.827
617671280584126,10.0.0.31,1054,20.0.0.31,1054,17,40,VOIP,0.0,14956.825
617671312465401,10.0.0.32,1055,20.0.0.32,1055,17,40,VOIP,0.0,14913.955
617671556535383,10.0.4.101,2148,20.0.0.169,2148,17,1,VOIP,217154.018,226563.834
617671808163794,10.0.45.117,12660,20.0.1.219,12660,17,1,VOIP,223234.003,234206.541
617672060235496,10.0.76.126,20605,20.0.2.82,20605,17,1,VOIP,219112.792,234310.761
617672300537059,10.0.102.167,27302,20.0.2.4,27302,17,1,VOIP,208202.864,222807.508
617672544388505,10.0.128.239,34030,20.0.2.68,34030,17,1,VOIP,217501.274,226773.627
617672788492912,10.0.155.56,40759,20.0.1.13,40759,17,1,VOIP,217576.828,226932.57
617673032503949,10.0.181.68,47427,20.0.2.31,47427,17,1,VOIP,217444.884,226809.46
617673280524403,10.0.209.145,54672,20.0.2.5,54672,17,1,VOIP,209914.936,230814.766
617673528478079,10.0.233.224,60895,20.0.1.163,60895,17,1,VOIP,214596.715,230445.418
617673788075009,10.1.3.249,3065,20.0.1.155,3065,17,1,VOIP,226923.237,242306.835
617674040532522,10.1.30.110,9838,20.0.0.248,9838,17,1,VOIP,216142.845,230156.459
617674284377913,10.1.52.53,15413,20.0.2.124,15413,17,1,VOIP,211786.136,226768.85
617674532188535,10.1.72.20,20500,20.0.2.170,20500,17,1,VOIP,214984.247,230256.994
617674784456884,10.1.91.203,25547,20.0.1.96,25547,17,1,VOIP,219109.31,234640.666
617675028623308,10.1.108.159,29855,20.0.2.145,29855,17,1,VOIP,212086.67,227027.717
617675276392450,10.1.128.212,35028,20.0.1.108,35028,17,1,VOIP,209799.549,226611.056
617675524258627,10.1.146.104,39528,20.0.2.111,39528,17,1,VOIP,213808.224,226529.315
617675776067907,10.1.163.216,43992,20.0.0.51,43992,17,1,VOIP,217905.454,234113.079
617676028554845,10.1.183.56,48952,20.0.2.111,48952,17,1,VOIP,219372.677,234694.905
617676280317940,10.1.201.36,53540,20.0.2.65,53540,17,1,VOIP,215347.298,234487.297
617676520816093,10.1.220.236,58604,20.0.1.218,58604,17,1,VOIP,217471.737,227228.863
617676768303701,10.1.238.81,63057,20.0.2.130,63057,17,1,VOIP,215287.78,234675.388
617677024456096,10.1.255.124,2941,20.0.1.125,2941,17,1,VOIP,217985.026,238567.582
617677268349690,10.2.19.148,8085,20.0.2.84,8085,17,1,VOIP,211734.748,226317.947
617677512977795,10.2.34.159,11936,20.0.1.79,11936,17,1,VOIP,211754.766,227169.29
617677764455967,10.2.54.129,17026,20.0.2.200,17026,17,1,VOIP,225694.493,234730.349
617678008080602,10.2.72.9,21514,20.0.1.245,21514,17,1,VOIP,217095.722,226145.024
617678248448515,10.2.89.112,25969,20.0.1.222,25969,17,1,VOIP,213864.908,222742.712
617678488158954,10.2.106.226,30435,20.0.1.162,30435,17,1,VOIP,212727.403,222179.255
617678724533192,10.2.126.110,35439,20.0.1.70,35439,17,1,VOIP,208189.826,218869.887
617678968443231,10.2.144.14,39951,20.0.1.247,39951,17,1,VOIP,210795.389,226421.077
617679212525397,10.2.161.148,44437,20.0.2.209,44437,17,1,VOIP,211521.287,226931.719
617679452235688,10.3.19.163,9125,20.0.1.241,9125,17,1,VOIP,207321.041,222488.307
617679696534796,10.3.140.92,40030,20.0.2.65,40030,17,1,VOIP,211817.969,226612.944
617679940111931,10.4.4.248,6395,20.0.2.113,6395,17,1,VOIP,217552.643,226335.281
617680184532112,10.4.116.78,34897,20.0.1.112,34897,17,1,VOIP,211826.599,226584.537
617680428103081,10.4.232.201,64716,20.0.1.199,64716,17,1,VOIP,210348.708,226329.226
617680672436985,10.5.92.21,29721,20.0.2.142,29721,17,1,VOIP,210981.276,226817.553
617680920236274,10.5.207.159,59299,20.0.2.144,59299,17,1,VOIP,211728.081,230501.491
617681160159544,10.6.72.56,25661,20.0.0.157,25661,17,1,VOIP,206722.102,222199.347
617681404202174,10.6.190.94,55907,20.0.2.148,55907,17,1,VOIP,211192.087,226343.855
617681648174249,10.7.67.66,25416,20.0.0.131,25416,17,1,VOIP,210553.483,226218.505
617681900102268,10.7.186.178,55992,20.0.0.159,55992,17,1,VOIP,215961.217,234313.577
617682144467672,10.8.50.190,22213,20.0.1.74,22213,17,1,VOIP,207908.515,226706.833
617682384388664,10.8.172.151,53406,20.0.2.17,53406,17,1,VOIP,211084.2,226748.443
617682624153399,10.9.41.163,20907,20.0.2.42,20907,17,1,VOIP,205720.004,222144.663
617682868437859,10.9.160.101,51309,20.0.1.160,51309,17,1,VOIP,211891.469,226666.517
617683112502026,10.10.23.32,17193,20.0.2.39,17193,17,1,VOIP,211946.542,226940.941
617683348163364,10.10.137.75,46420,20.0.1.47,46420,17,1,VOIP,209622.847,218435.688
617683584276346,10.11.0.236,12534,20.0.0.128,12534,17,1,VOIP,206883.323,224889.89
617683828214588,10.11.121.252,43526,20.0.2.97,43526,17,1,VOIP,210933.868,226598.093
617684064556659,10.11.239.221,9192,20.0.0.150,9192,17,1,VOIP,205040.919,225718.269
617684312332264,10.12.97.38,38193,20.0.2.24,38193,17,1,VOIP,206213.794,226762.035
617684564115729,10.12.219.216,5092,20.0.0.93,5092,17,1,VOIP,214576.751,234193.671
617684796407237,10.13.94.23,38435,20.0.1.159,38435,17,1,VOIP,205461.173,214721.713
617685048319386,10.13.212.164,4273,20.0.1.150,4273,17,1,VOIP,210772.537,230326.031
617685292311201,10.14.76.43,34872,20.0.2.191,34872,17,1,VOIP,206611.826,226378.54
617685540366858,10.14.199.223,2029,20.0.2.59,2029,17,1,VOIP,215426.001,230422.696
617685784480283,10.15.58.134,31380,20.0.1.112,31380,17,1,VOIP,210357.745,226514.742
617686032303220,10.15.180.145,62623,20.0.1.132,62623,17,1,VOIP,211562.269,226685.24
617686276422182,10.16.46.204,29403,20.0.1.226,29403,17,1,VOIP,209937.214,226491.316
617686512250037,10.16.165.77,59740,20.0.2.107,59740,17,1,VOIP,205929.26,218704.314
617686756269945,10.17.31.217,26601,20.0.0.65,26601,17,1,VOIP,206174.609,226302.355
617687000116225,10.17.153.240,57856,20.0.1.126,57856,17,1,VOIP,209925.251,226324.892
617687244315223,10.18.17.8,23833,20.0.2.97,23833,17,1,VOIP,210364.967,226495.52
617687488145985,10.18.138.243,55044,20.0.2.117,55044,17,1,VOIP,211515.103,226160.32
617687732431890,10.19.5.22,21800,20.0.2.115,21800,17,1,VOIP,209975.361,226798.906
617687984369927,10.19.127.43,53053,20.0.0.101,53053,17,1,VOIP,215275.429,234357.724
617688228435982,10.19.252.35,20534,20.0.2.75,20534,17,1,VOIP,206245.608,226444.594
617688464187561,10.20.119.89,52076,20.0.1.214,52076,17,1,VOIP,205407.6,218166.321
617688700126377,10.20.245.55,19787,20.0.1.158,19787,17,1,VOIP,208982.039,218246.023
617688952158284,10.21.107.201,50141,20.0.2.97,50141,17,1,VOIP,214422.309,234519.778
617689196430652,10.21.230.98,17015,20.0.1.139,17015,17,1,VOIP,211016.627,226591.13
617689440227377,10.22.96.54,48203,20.0.1.73,48203,17,1,VOIP,210173.433,226315.096
617689692146822,10.22.224.175,16581,20.0.1.85,16581,17,1,VOIP,214164.516,234314.114
617689940543456,10.23.86.233,46847,20.0.1.182,46847,17,1,VOIP,215587.889,230767.377
617690180472393,10.23.209.238,13829,20.0.0.148,13829,17,1,VOIP,206544.364,222727.675
617690424502764,10.24.73.196,44507,20.0.0.154,44507,17,1,VOIP,210173.47,226814.609
617690660130751,10.24.196.49,11337,20.0.0.99,11337,17,1,VOIP,209139.093,218412.392
617690904222028,10.25.61.200,42464,20.0.2.30,42464,17,1,VOIP,211554.028,226480.909
617691148424785,10.25.173.77,6502,20.0.2.5,6502,17,1,VOIP,207158.542,226369.817
617691388539387,10.26.38.65,37466,20.0.0.191,37466,17,1,VOIP,211754.377,226946.885
617691628316937,10.26.155.25,2867,20.0.1.229,2867,17,1,VOIP,207307.04,222515.122
617691876530314,10.27.24.108,34950,20.0.2.210,34950,17,1,VOIP,215825.256,230521.566
617692120231392,10.27.147.88,1907,20.0.1.68,1907,17,1,VOIP,210824.888,226472.409
617692364130301,10.28.19.183,34770,20.0.1.159,34770,17,1,VOIP,209827.863,226267.819
617692604106423,10.28.136.208,64747,20.0.2.24,64747,17,1,VOIP,206188.887,222327.217
617692848204589,10.29.6.29,32313,20.0.2.26,32313,17,1,VOIP,210396.134,226460.15
617693092383365,10.29.128.33,63549,20.0.1.75,63549,17,1,VOIP,210706.0,226427.947
617693336534715,10.29.250.205,30442,20.0.2.142,30442,17,1,VOIP,206865.175,226646.759
617693580217016,10.30.120.141,62634,20.0.0.229,62634,17,1,VOIP,206805.139,226527.001
617693824211757,10.30.242.170,29384,20.0.2.9,29384,17,1,VOIP,211223.772,226389.04
617694068348682,10.31.109.37,60739,20.0.0.100,60739,17,1,VOIP,211019.645,226635.074
617694300158195,10.31.226.101,26244,20.0.2.91,26244,17,1,VOIP,208926.947,218155.432
617694536190844,10.32.92.232,57607,20.0.1.227,57607,17,1,VOIP,209238.147,218478.669
617694788201529,10.32.215.131,24483,20.0.2.133,24483,17,1,VOIP,217619.883,234467.63
617695032444230,10.33.81.244,55828,20.0.0.240,55828,17,1,VOIP,210413.152,226628.999
617695276125457,10.33.204.15,22576,20.0.2.68,22576,17,1,VOIP,217139.704,226450.446
617695520282233,10.34.70.213,54006,20.0.2.97,54006,17,1,VOIP,211383.233,226450.816
617695764153939,10.34.198.220,22270,20.0.2.113,22270,17,1,VOIP,206978.766,226145.654
617696008455769,10.35.65.105,53643,20.0.2.71,53643,17,1,VOIP,210469.225,226659.37
617696244536177,10.35.181.221,18944,20.0.0.75,18944,17,1,VOIP,209655.643,218897.257
617696480247404,10.36.42.124,48799,20.0.1.215,48799,17,1,VOIP,209819.086,218581.52
617696724540197,10.36.171.7,17195,20.0.1.55,17195,17,1,VOIP,209708.957,226602.296
617696964533411,10.37.36.217,48381,20.0.1.242,48381,17,1,VOIP,212917.568,222743.267
617697208521208,10.37.159.73,15214,20.0.1.184,15214,17,1,VOIP,211101.163,226792.498
617697452238860,10.38.32.140,48305,20.0.1.47,48305,17,1,VOIP,210434.449,226544.352
617697688205603,10.38.158.35,15945,20.0.2.95,15945,17,1,VOIP,205514.265,218348.263
617697936199816,10.39.21.111,46485,20.0.0.227,46485,17,1,VOIP,211560.583,230329.346
617698180098447,10.39.144.180,13531,20.0.1.38,13531,17,1,VOIP,210356.079,226092.024
617698416493611,10.40.5.239,43542,20.0.2.3,43542,17,1,VOIP,209499.588,218769.055
617698656390141,10.40.127.116,10140,20.0.2.159,10140,17,1,VOIP,206253.479,222732.009
617698912558128,10.40.246.137,40625,20.0.1.102,40625,17,1,VOIP,221812.0,238483.657
617699156150634,10.41.112.102,7311,20.0.0.131,7311,17,1,VOIP,207619.87,226349.466
617699400547667,10.41.232.11,37940,20.0.0.143,37940,17,1,VOIP,206582.697,226778.221
617699644129042,10.42.101.22,5440,20.0.0.182,5440,17,1,VOIP,206323.534,226483.649
617699884405549,10.42.223.199,36849,20.0.1.104,36849,17,1,VOIP,212840.142,222714.953
617700132081470,10.43.91.74,3957,20.0.0.148,3957,17,1,VOIP,211227.828,230503.232
617700364467995,10.43.210.169,34516,20.0.1.3,34516,17,1,VOIP,205431.84,214700.324
617700600248073,10.44.76.206,1274,20.0.1.120,1274,17,1,VOIP,209072.741,218643.519
617700848378340,10.44.199.98,32654,20.0.2.103,32654,17,1,VOIP,215243.17,230374.845
617701092117084,10.45.65.94,63882,20.0.1.114,63882,17,1,VOIP,207228.893,226450.242
617701328400730,10.45.187.158,30667,20.0.0.231,30667,17,1,VOIP,205808.41,218612.0
617701572419009,10.46.53.203,61944,20.0.1.1,61944,17,1,VOIP,210271.932,226849.775
617701812327353,10.46.172.148,27842,20.0.2.110,27842,17,1,VOIP,208530.174,222727.934
617702060384640,10.47.33.31,57677,20.0.1.213,57677,17,1,VOIP,210196.692,230372.271
617702300292651,10.47.149.186,23017,20.0.2.73,23017,17,1,VOIP,209938.213,226410.151
617702544476668,10.48.22.83,55938,20.0.2.46,55938,17,1,VOIP,209767.196,226594.815
617702788254745,10.48.144.174,22750,20.0.0.177,22750,17,1,VOIP,211370.641,226517.242
617703036250050,10.49.10.215,54023,20.0.0.153,54023,17,1,VOIP,211523.121,230115.144
617703280216162,10.49.133.21,20806,20.0.0.144,20806,17,1,VOIP,210732.889,226389.354
617703524083887,10.49.255.61,52078,20.0.1.101,52078,17,1,VOIP,205489.358,225580.549
617703760156109,10.50.121.121,18859,20.0.0.80,18859,17,1,VOIP,209667.05,218472.687
617704012084758,10.50.237.250,48684,20.0.1.49,48684,17,1,VOIP,219505.823,234134.097
617704248294905,10.51.99.26,14157,20.0.2.216,14157,17,1,VOIP,209423.423,218614.927
617704492089315,10.51.221.174,45537,20.0.1.119,45537,17,1,VOIP,209323.757,226083.895
617704740105954,10.52.83.249,11309,20.0.1.62,11309,17,1,VOIP,210705.685,230365.715
617704984226175,10.52.206.82,42630,20.0.0.166,42630,17,1,VOIP,206820.231,226460.131
617705224344758,10.53.73.74,9599,20.0.1.74,9599,17,1,VOIP,210129.434,226639.666
617705472366601,10.53.190.112,39589,20.0.0.158,39589,17,1,VOIP,214790.897,230431.678
617705708490527,10.54.60.29,7251,20.0.1.171,7251,17,1,VOIP,199974.033,218608.224
617705956369760,10.54.182.108,38562,20.0.0.166,38562,17,1,VOIP,210277.673,230381.567
617706192248873,10.55.43.73,3968,20.0.2.59,3968,17,1,VOIP,209596.847,218328.985
617706428375577,10.55.162.146,34505,20.0.0.105,34505,17,1,VOIP,204099.948,218432.744
617706672091933,10.56.37.18,3402,20.0.2.106,3402,17,1,VOIP,210010.509,226095.247
617706920284051,10.56.159.76,34692,20.0.1.205,34692,17,1,VOIP,214979.414,230688.452
617707164276866,10.57.25.124,1461,20.0.2.111,1461,17,1,VOIP,210450.726,226520.204
617707400380200,10.57.148.31,32856,20.0.1.94,32856,17,1,VOIP,209194.426,218485.095
617707636375349,10.58.11.118,63407,20.0.2.106,63407,17,1,VOIP,208448.379,218381.392
617707880208130,10.58.137.55,31089,20.0.2.155,31089,17,1,VOIP,210684.575,226323.67
617708120158566,10.58.251.3,60221,20.0.1.52,60221,17,1,VOIP,208404.769,222471.233
617708356552008,10.59.112.61,25720,20.0.0.173,25720,17,1,VOIP,208915.04,218882.794
617708600208216,10.59.238.39,57954,20.0.2.77,57954,17,1,VOIP,210432.356,226509.038
617708852212160,10.60.104.206,24842,20.0.2.14,24842,17,1,VOIP,219425.917,234515.112
617709104097920,10.60.221.47,54635,20.0.0.85,54635,17,1,VOIP,214305.385,234349.317
617709340131847,10.61.87.170,21479,20.0.0.126,21479,17,1,VOIP,200334.937,218504.299
617709572250671,10.61.206.207,51980,20.0.2.115,51980,17,1,VOIP,205771.225,214556.474
617709820169459,10.62.73.106,18856,20.0.0.161,18856,17,1,VOIP,214581.326,230305.012
617710056318163,10.62.196.166,50404,20.0.1.214,50404,17,1,VOIP,209815.474,218504.947
617710304403875,10.63.63.24,17239,20.0.1.195,17239,17,1,VOIP,209228.444,230522.38
617710548222007,10.63.185.83,48530,20.0.0.130,48530,17,1,VOIP,206525.735,226643.444
617710792245285,10.64.54.110,16046,20.0.1.112,16046,17,1,VOIP,207434.928,226277.522
617711036100880,10.64.176.249,47417,20.0.1.228,47417,17,1,VOIP,207130.765,226244.153
617711268077984,10.65.42.177,14066,20.0.0.79,14066,17,1,VOIP,205598.005,214345.57
617711508253344,10.65.159.230,44071,20.0.2.63,44071,17,1,VOIP,205541.209,214258.422
617711744224271,10.66.32.190,12544,20.0.1.128,12544,17,1,VOIP,203550.028,218494.706
617711980540010,10.66.149.179,42485,20.0.2.2,42485,17,1,VOIP,209149.796,218846.85
617712228433113,10.67.15.215,9242,20.0.2.112,9242,17,1,VOIP,213249.156,230446.326
617712476317475,10.67.141.17,41300,20.0.0.85,41300,17,1,VOIP,214201.089,230706.47
617712720282865,10.68.3.145,7125,20.0.0.141,7125,17,1,VOIP,206258.923,226383.095
617712964264718,10.68.126.72,38540,20.0.2.52,38540,17,1,VOIP,210279.58,226366.781
617713204371986,10.68.251.138,6095,20.0.0.121,6095,17,1,VOIP,206910.674,222473.271
617713440296655,10.69.113.35,36200,20.0.2.157,36200,17,1,VOIP,206007.203,214725.565
617713684058029,10.69.238.189,3843,20.0.0.106,3843,17,1,VOIP,210119.23,226163.265
617713932265887,10.70.99.113,33719,20.0.1.63,33719,17,1,VOIP,214950.321,230571.472
617714180097139,10.70.216.122,63680,20.0.1.153,63680,17,1,VOIP,213713.669,230195.254
617714424246360,10.71.82.50,30329,20.0.2.146,30329,17,1,VOIP,210386.042,226535.593
617714668495636,10.71.207.79,62358,20.0.1.85,62358,17,1,VOIP,209952.917,226546.834
617714916411035,10.72.73.60,29060,20.0.1.155,29060,17,1,VOIP,215242.614,230837.636
617715160258481,10.72.189.204,58900,20.0.2.3,58900,17,1,VOIP,213485.487,226256.763
617715392310566,10.73.50.168,24305,20.0.0.184,24305,17,1,VOIP,205236.287,214474.327
617715628155903,10.73.172.224,55593,20.0.2.14,55593,17,1,VOIP,208958.947,218202.339
617715872155718,10.74.36.169,21747,20.0.0.153,21747,17,1,VOIP,211281.828,226379.132
617716116479066,10.74.152.208,51482,20.0.2.105,51482,17,1,VOIP,209441.775,226695.869
617716352056702,10.75.17.98,17837,20.0.1.159,17837,17,1,VOIP,215064.209,224756.54
617716596157924,10.75.145.168,50675,20.0.0.41,50675,17,1,VOIP,209945.028,226410.465
617716844554077,10.76.18.240,19260,20.0.1.88,19260,17,1,VOIP,215066.153,230711.693
617717084432940,10.76.136.60,49288,20.0.0.87,49288,17,1,VOIP,209043.946,218808.239
617717328521069,10.76.250.7,13908,20.0.1.91,13908,17,1,VOIP,209992.009,226516.686
617717564186649,10.77.119.234,46135,20.0.0.251,46135,17,1,VOIP,204572.979,218633.797
617717804247047,10.77.236.161,11503,20.0.0.123,11503,17,1,VOIP,213735.539,222505.807
617718048193122,10.78.106.52,43650,20.0.2.24,43650,17,1,VOIP,209654.475,226400.132
617718304342499,10.78.228.133,10452,20.0.1.49,10452,17,1,VOIP,223780.292,238550.249
617718540121077,10.79.93.230,41525,20.0.2.123,41525,17,1,VOIP,209430.182,218211.987
617718780184698,10.79.216.161,8433,20.0.2.67,8433,17,1,VOIP,209646.809,222484.011
617719020440464,10.80.80.194,39186,20.0.1.85,39186,17,1,VOIP,205912.39,222587.454
617719264144987,10.80.194.16,3681,20.0.1.126,3681,17,1,VOIP,210166.915,226162.691
617719500258116,10.81.55.79,33696,20.0.2.9,33696,17,1,VOIP,208819.782,218628.722
617719744402597,10.81.172.158,63727,20.0.2.141,63727,17,1,VOIP,206056.777,226584.667
617719988471337,10.82.41.182,31240,20.0.2.16,31240,17,1,VOIP,210038.212,226464.372
617720232501597,10.82.167.21,63335,20.0.1.19,63335,17,1,VOIP,211656.694,226430.132
617720476479208,10.83.33.96,30131,20.0.1.93,30131,17,1,VOIP,210324.764,226876.645
617720712202620,10.83.156.123,61646,20.0.1.237,61646,17,1,VOIP,204444.87,218652.037
617720956148140,10.84.23.35,28535,20.0.2.34,28535,17,1,VOIP,212125.891,226334.262
617721192414194,10.84.136.174,57602,20.0.2.113,57602,17,1,VOIP,209339.961,218584.575
617721440412351,10.85.3.122,24527,20.0.2.19,24527,17,1,VOIP,215007.247,230766.025
617721676299947,10.85.129.146,56807,20.0.0.185,56807,17,1,VOIP,209024.779,218287.394
617721920075339,10.85.254.143,24293,20.0.2.104,24293,17,1,VOIP,211121.663,226497.057
617722164481334,10.86.120.212,55594,20.0.1.55,55594,17,1,VOIP,211021.312,226829.664
617722412321809,10.86.243.99,22458,20.0.2.63,22458,17,1,VOIP,221843.445,230611.62
617722656487585,10.87.112.165,54524,20.0.1.223,54524,17,1,VOIP,209956.843,226616.148
617722900233588,10.87.235.150,21486,20.0.2.19,21486,17,1,VOIP,211595.231,226674.054
617723144402902,10.88.93.185,50705,20.0.2.27,50705,17,1,VOIP,206023.704,226600.612
617723384438060,10.88.210.187,16148,20.0.1.93,16148,17,1,VOIP,206338.366,222438.679
617723620318914,10.89.77.42,47491,20.0.1.175,47491,17,1,VOIP,209387.886,218617.204
617723864239305,10.89.194.139,13029,20.0.2.107,13029,17,1,VOIP,210910.35,226299.856
617724108384266,10.90.59.108,43974,20.0.2.153,43974,17,1,VOIP,206639.029,226429.706
617724352131270,10.90.182.54,10897,20.0.0.64,10897,17,1,VOIP,210505.632,226119.284
617724596123493,10.91.54.141,43752,20.0.1.92,43752,17,1,VOIP,210336.616,226386.985
617724844367240,10.91.171.228,9280,20.0.1.122,9280,17,1,VOIP,210927.906,230659.434
617725088219316,10.92.37.239,40523,20.0.0.208,40523,17,1,VOIP,207043.84,226237.764
617725320302808,10.92.154.158,5883,20.0.2.63,5883,17,1,VOIP,209316.146,218567.65
617725556321605,10.93.18.172,36617,20.0.2.112,36617,17,1,VOIP,209733.9,218438.095
617725796143803,10.93.140.227,3393,20.0.1.100,3393,17,1,VOIP,212732.366,222307.366
617726036169053,10.94.16.38,36996,20.0.1.250,36996,17,1,VOIP,207143.45,222302.754
617726284305450,10.94.132.60,2203,20.0.1.73,2203,17,1,VOIP,210746.889,230497.77
617726524145036,10.94.252.74,32937,20.0.1.113,32937,17,1,VOIP,206722.769,222326.124
617726760538718,10.95.115.242,63569,20.0.1.59,63569,17,1,VOIP,209167.259,218888.35
617727008527561,10.95.238.244,30548,20.0.2.32,30548,17,1,VOIP,210626.279,230804.433
617727240284501,10.96.100.50,60562,20.0.2.29,60562,17,1,VOIP,205261.879,214512.568
617727484494813,10.96.222.203,27436,20.0.0.124,27436,17,1,VOIP,210013.398,226592.315
617727708502436,10.97.89.21,58742,20.0.1.229,58742,17,1,VOIP,204866.976,214893.396
617727952246440,10.97.210.54,25240,20.0.1.3,25240,17,1,VOIP,210796.388,226520.501
617728196379717,10.98.76.238,56656,20.0.2.10,56656,17,1,VOIP,210803.611,226502.835
617728440536993,10.98.193.251,22110,20.0.1.3,22110,17,1,VOIP,212329.722,226990.959
617728684529623,10.99.59.206,53297,20.0.2.50,53297,17,1,VOIP,210202.969,226804.183
617728924413283,10.99.176.240,18772,20.0.2.82,18772,17,1,VOIP,206573.771,222753.841
617729160227786,10.100.47.84,51128,20.0.2.10,51128,17,1,VOIP,209417.626,218181.339
617729396202066,10.100.164.58,16543,20.0.1.223,16543,17,1,VOIP,209138.464,218355.893
617729636569757,10.101.30.81,47798,20.0.2.129,47798,17,1,VOIP,206867.101,222725.453
617729880358927,10.101.152.24,14462,20.0.2.155,14462,17,1,VOIP,210672.686,226708.888
617730124179077,10.102.22.62,46756,20.0.2.9,46756,17,1,VOIP,210272.931,226242.374
617730364290364,10.102.144.236,13651,20.0.1.87,13651,17,1,VOIP,213916.167,222647.472
617730608305475,10.103.11.88,44991,20.0.0.202,44991,17,1,VOIP,206215.997,226430.002
617730852435086,10.103.134.133,12013,20.0.2.48,12013,17,1,VOIP,210356.153,226539.335
617731092174451,10.103.254.91,42691,20.0.1.174,42691,17,1,VOIP,206998.767,222599.862
617731328495930,10.104.115.199,8240,20.0.1.190,8240,17,1,VOIP,209026.427,218762.962
617731564289452,10.104.238.26,39555,20.0.2.16,39555,17,1,VOIP,209315.498,218739.444
617731800296287,10.105.104.214,6464,20.0.2.33,6464,17,1,VOIP,209369.794,218382.356
617732044299232,10.105.227.32,37770,20.0.1.253,37770,17,1,VOIP,209840.548,226342.67
617732280373214,10.106.93.231,4690,20.0.1.123,4690,17,1,VOIP,209243.999,218464.614
